Label,flow_duration,total_fwd_packets,total_bwd_packets,fwd_packet_length_max,bwd_packet_length_max,flow_bytes_per_sec,flow_packets_per_sec,syn_flag_count,ack_flag_count,rst_flag_count
PortScan,44.72748344338838,17,0,43.91188558985749,0.0,1088.5557163396384,19.608742892572618,49,1,0
DDoS,36.33739113245112,51,15,400.6538991135312,662.2298073591709,1737.8778005088432,3362.0700112678946,1,0,0
PortScan,1.7912423073109527,16,0,73.24937106164236,0.0,4181.728013966591,3.271236897251538,47,2,0
Normal,52.25731416778742,5,11,1198.7286709543682,957.9549108070904,3097.0063658155036,41.50178851346291,0,4,0
Normal,33.59125878646308,10,4,1053.4648667987065,130.8229563549419,9043.374072249806,38.040271536204216,0,4,0
Normal,0.23185491153453455,5,13,126.52644409496317,742.0922792799787,2084.389494126311,87.92183944573836,0,3,0
Normal,30.86357639542701,9,18,243.908405620006,1217.6167832742678,2563.5467695500633,28.005281675544968,0,4,0
Normal,27.934970475666727,3,8,150.25001925218862,1392.6887646456655,1863.0397970566607,58.65809926354868,0,1,1
Normal,39.40547050704122,3,7,1186.0653377992387,840.5644264269309,8597.666829542884,1.4632568023625985,2,0,0
Normal,13.272013765375355,10,16,1159.306294672265,207.63642033584645,2100.3837007883,91.77797671849565,1,3,1
Normal,50.81761408104494,7,3,612.0519301648095,1091.209068690999,3585.57352658837,64.02961620023214,0,3,1
Normal,69.27479121656118,2,16,1232.1011827150994,1194.497358110672,6726.182239126349,79.56956034041099,1,0,1
Normal,63.05553834855179,8,16,1460.938360206194,294.4365169615966,868.5550663279117,57.36574436626186,1,1,1
Normal,80.39511926216214,12,7,1455.7006233813477,1016.2574515022744,8184.82637214131,81.7371325773951,2,3,1
DDoS,45.25562796990941,90,13,1471.2862070192903,1395.7720999534984,7091.881436277315,1325.46691471443,1,0,1
DDoS,51.95726386093885,115,13,1269.5770198361745,1078.2628268471894,2684.272612675323,4520.115189252543,1,1,0
Normal,81.05915389181243,19,19,325.48194674839516,623.3520066417606,3978.766178461216,15.73177036748733,1,0,0
Normal,42.82734696484194,17,18,86.12703989513581,664.1444877462696,6238.6962683574975,58.07191861044758,1,1,0
Normal,70.18977505496973,13,7,1217.4898134263756,119.33496030313063,9469.928815725634,98.58657182796445,2,4,1
Normal,43.51677663492739,1,18,462.8156219193887,789.17192931988,6329.678591365169,18.870706974407025,2,0,1
Normal,41.83184583170511,1,18,506.63065145180434,1204.0269101724502,2605.0935122978776,26.360718205181477,0,1,0
Normal,76.04454189046311,8,4,109.49339884069425,1467.7448955788152,4876.71789272599,21.919908605059682,1,2,0
Normal,17.5662078550745,13,9,1072.0670017075379,598.9556615907775,4551.186047219184,41.80858713207591,1,4,1
Normal,33.9247385969632,6,16,646.1360896156341,653.0512219331364,5372.813232440627,49.36527292121869,2,3,0
BruteForce,820.759557106376,3,4,306.39825631698056,82.14584059774182,5238.583707459549,16.84544865933571,2,64,0
BruteForce,776.889217184519,16,8,978.6914457403778,1162.6818091505497,3704.1183468184963,3.755108212493042,2,39,1
Normal,23.114444754365802,10,3,1469.8260929951466,1074.986623989973,8731.082810438387,34.8205828949328,1,3,0
Normal,57.98262254555681,7,9,747.6004670292203,604.3884668637572,3368.100933225988,38.82072932484406,2,3,1
Normal,79.83726318152274,3,8,909.5552969267974,1063.9137122510663,5346.528185284486,38.90253771793166,1,3,0
Normal,78.6826448156684,14,12,244.2860296324809,934.5381347955587,2682.544876499412,66.833247973628,2,3,0
PortScan,36.51364635842437,16,0,1.9056282144954473,0.0,4404.536460892298,45.425699075767035,22,1,1
Normal,98.87716454883675,4,10,687.3621283706811,471.21404324115866,6845.770341431128,11.678097775166215,0,1,0
DDoS,59.426051034109506,82,17,1267.1405456961443,976.2280749153799,7602.775481088527,3792.585224484222,2,2,1
Normal,40.000090147651655,1,11,1363.7250318762838,938.431990926339,8081.599983652208,70.36512812580806,0,2,0
BruteForce,2849.7203143265738,5,10,962.6275232789582,135.73546505806732,7394.5633093247825,22.073023441343537,2,92,1
Normal,73.01441386299982,18,13,540.7795812813968,421.4291661319345,4720.877943444946,93.57533168108415,2,1,0
DDoS,74.95260614872802,171,2,1125.058944388658,1290.3011061765312,470.93704738245077,4159.558507529285,1,2,1
Normal,19.694321038413776,11,1,437.9105999165507,234.19816300580894,5292.471468333972,20.544710534554785,0,1,0
Normal,46.88559830611866,9,1,329.3296263959329,569.3457673194813,645.9916387612765,38.6715267954981,1,0,0
Normal,86.19663026937782,7,16,1193.1413210938342,337.85366147181634,9667.853623003573,7.8244100919547215,1,0,1
Normal,50.453396962112855,14,10,1126.977014547423,210.27812827658792,3841.769264344796,48.763046970430246,1,0,1
PortScan,68.37692906776293,3,0,64.87376694976771,0.0,5086.346126334521,78.98214759937866,33,0,0
PortScan,58.834579930123034,16,0,23.232551288329674,0.0,1382.5151349006003,90.49746979594329,35,3,0
PortScan,84.25144309306637,7,0,66.04419647168102,0.0,9957.656529667478,54.97988116066897,40,0,0
Normal,28.527627892184107,1,1,39.71754618867263,1449.4738356216508,4972.798100936512,33.275565457824214,2,2,1
DDoS,57.58998026084786,87,13,380.57377650006435,857.7547460486642,3053.070683604044,4763.714767931338,2,3,1
Normal,12.411143334179418,6,5,1206.681799016136,952.8364340743977,2011.1818074408125,12.435788003383689,1,2,0
Normal,69.05205659227684,10,3,635.4872899294804,1168.1157701358936,6534.314400140647,83.69358658498085,2,4,1
Normal,73.22358705143593,12,13,359.0835824118085,992.7017273662,4419.362490749003,52.54862331728619,0,4,1
Normal,4.3794483867809415,19,12,1194.2086118434074,1272.482507267665,3241.5669550893595,98.2607846343973,0,1,0
Normal,67.61151726643571,6,18,1233.4015831411232,1326.0771760838322,195.46169648453332,40.696439607409225,0,3,1
Normal,41.52754640116206,14,5,684.3848705186974,941.5620592654916,460.33053900207034,65.70067176716279,0,0,1
Normal,12.497277923357267,3,5,699.8903165610843,799.5940837244061,6966.769991532292,34.65312499096056,2,4,0
DDoS,42.04876401507692,78,2,1171.4043512996866,586.5768926896242,4857.350616375548,4872.535527913344,2,3,0
Normal,19.503869676588614,9,6,1156.99644840827,692.3709928848623,8504.015103151673,75.71809269712192,0,0,1
Normal,41.61439725911933,19,7,1299.8459058294197,518.186921717259,7559.9318471918905,67.57289689178126,0,4,1
Normal,38.49546889305692,15,1,968.2989125112504,640.4494939899772,5777.060519384097,78.26129859637639,0,1,1
Normal,73.86532452991214,9,3,278.83718955200754,1349.5647849035113,5653.809686649036,98.0311413787761,0,2,0
Normal,77.44413426081924,19,2,824.5692054627448,1458.5578380562663,7478.914966067536,99.34757017847318,2,1,0
Normal,60.742162573016216,8,10,573.5769935531551,542.3007864686997,7437.506958381122,92.9704618055201,0,4,1
Normal,2.3664155340265096,4,11,40.55867245219208,330.88507333002116,3411.722989806547,89.58918779987395,0,2,0
Normal,93.1091256791923,5,13,294.7542931095584,117.2858702894608,1142.6625961739912,30.849048268701868,1,4,1
Normal,68.65470468163512,19,16,308.3672333525442,1255.3964465574252,7741.099441955855,47.37728682548477,1,4,0
DDoS,3.516125447126765,154,11,123.50472126811567,1305.9990150322644,2308.7487891226624,4853.958850024479,2,0,0
Normal,81.90140663149037,18,18,679.9793976167988,675.7081715362343,7933.524315399506,68.73603477469145,0,3,0
Normal,20.106588856327818,19,11,762.0526369558121,813.6267178419921,6219.10806175029,55.058464765177455,0,2,1
DDoS,57.964196838153576,157,1,510.01772574063926,1109.731868883578,3643.8049521146395,2078.349790791348,1,1,1
Normal,46.7167735580237,5,18,618.5388384768854,563.7789537298685,8537.51190126264,68.40115184667017,0,2,1
Normal,42.04189435727216,11,5,824.2382886716643,302.23521899445063,6942.568628722621,27.92002138478013,0,3,0
PortScan,88.98240064042731,5,0,13.776639160367022,0.0,5496.571863686183,46.645177468966914,20,3,1
Normal,43.79239302710521,8,18,843.4219611991398,352.86180243165694,3078.9095128805316,11.40380794004174,1,3,1
Normal,7.626877345557759,5,7,1064.88748496522,968.0010400216697,9864.177990990886,9.367311851108868,1,0,0
Normal,94.66920884877376,11,11,1312.1429924590293,521.527546276954,8401.551083381944,46.544321981291155,0,4,1
Normal,92.06146960083879,13,11,452.3605616877615,1301.5550005977968,1452.0998018363982,56.025060513084306,0,1,0
Normal,68.47482568920171,6,13,1121.1141929246694,131.31669673023993,8081.664770209447,32.55880490713458,0,1,1
Normal,46.8424635603893,5,4,909.0312654240569,624.5548613873948,1289.8671488652333,7.096745267771965,0,1,1
Normal,9.376661347057775,18,1,754.1985477938745,385.4436445136611,2552.7025303395735,66.49542838800245,2,2,0
Normal,79.09573704588986,10,18,1379.3333189928435,1331.5452758564531,9579.74265958568,68.06100438251498,1,0,0
Normal,7.640243650960493,16,12,930.0100929230226,1209.3205438457614,8712.05676969731,32.75133437675585,2,0,0
Normal,6.953238391025051,14,10,549.1041329981905,1476.4627741684772,6099.433983263564,1.0802342616034553,2,1,0
Normal,53.78464585969288,15,8,1069.3993920529385,178.90925741699044,7021.368861453955,63.946096733294546,2,1,0
Normal,16.09681119444556,3,3,1439.815479789412,1173.3654276495122,987.133750863588,7.981533015813409,2,3,0
Normal,0.8722537073008635,3,7,1377.2675666980354,188.79238212280396,3390.50118286048,23.119004423655817,0,2,0
PortScan,42.369031756479046,12,0,17.95608282292951,0.0,3292.0037112921796,25.537392296857895,17,3,0
Normal,13.808001437845588,15,7,142.6251444126974,58.78682243950672,423.4218545740854,27.089187101125482,0,4,1
Normal,16.135489986541057,11,7,665.1655482556307,697.0618037550855,7070.608876089702,62.050052058381596,0,3,0
Normal,7.783372809659932,10,9,649.033936463993,188.82258187370383,3144.786969188069,8.838300501475503,1,4,1
Normal,20.588865996988634,15,3,575.7173515653415,522.5256568721564,6367.6173749452555,64.88163001120549,1,4,1
PortScan,71.5768695594615,18,0,45.18015400966989,0.0,369.51817511749266,48.9948793130521,41,3,1
Normal,80.91183799105735,14,17,1248.298524063038,1464.532250990369,116.27050496542674,35.527228165157894,0,1,1
BruteForce,3370.772554363824,6,8,1009.6180975135736,987.3943091395421,1783.0679571117973,60.814636875436456,0,91,0
Normal,50.70472620655363,14,2,908.9856279867535,615.6841213851126,7058.57746451374,87.47425988562016,0,4,1
DDoS,3.36223795596084,99,1,670.2796511421191,1317.6805985304238,6081.297394136686,4406.48975367244,0,0,0
Normal,7.0246945109945536,2,16,582.783000518753,95.76691479704347,2088.9723531862423,16.455946700987504,1,4,1
PortScan,25.831015792386744,19,0,52.994727430508505,0.0,5281.401788773707,56.21877762928636,34,2,1
Normal,54.435452229243445,5,9,790.2526391814857,771.8891562789237,6230.283362236146,45.912621070329585,0,0,1
Normal,73.9811597586258,11,8,911.4779119412202,80.81340133701703,9395.554239694897,94.11649153386038,1,3,1
Normal,60.539805827669504,11,1,150.0048231324314,218.7881723772277,7648.014933776566,59.74419466083269,1,4,1
Normal,39.27357271318015,19,8,707.2252863511789,1342.5713186951562,1444.7504837685315,4.48665607768241,2,0,0
PortScan,11.920574893013505,18,0,41.63152852927645,0.0,2775.2774960142333,12.951957844603138,30,1,0
Normal,78.09924616523023,8,1,80.75054902351475,1382.4853517345207,4094.5137816961915,53.708553382472644,0,3,0
Normal,36.44222655474581,12,7,1033.9425267833158,144.10509252176158,1142.3769395051793,79.72563426282949,1,4,0
DDoS,73.63179604683069,117,15,412.22059910399526,1332.3224470485582,5598.031073974012,4834.655660169574,1,2,0
Normal,51.34658630724275,3,7,1447.5804007469735,680.5674406624729,9080.219219113793,56.97835626450033,1,1,0
BruteForce,1110.1491603623274,6,1,908.2482556284981,859.8980922953353,3133.1392534412953,45.809321633110734,1,68,0
DDoS,90.73822718911192,120,9,967.7430473127314,422.43345484526054,9847.994339765273,3825.277405111465,0,0,1
Normal,92.11084865377482,17,1,295.23434238500005,410.0095606953905,2568.2429840070367,9.12689731126033,1,2,0
PortScan,53.55716732206029,3,0,61.108900654083456,0.0,4775.43727244097,88.08487982384632,40,4,0
Normal,51.19968564008732,18,7,788.112747174503,533.7109613545499,3496.046963788589,76.55852631770934,0,4,1
Normal,26.641278703733445,18,9,1388.3416518172467,116.54449932347404,3150.3363279603773,92.16810338414287,1,2,0
Normal,93.5864031697762,2,5,83.61767176201069,530.5248568705761,3840.9209337110588,17.598243368889854,2,0,0
Normal,45.846124803242134,4,12,762.2575688231929,382.0592815228572,420.87916583624525,57.672908378505824,0,4,0
DDoS,12.846364804808978,179,2,298.0660497140408,1274.4592523372403,5366.902366286736,3863.689709510684,1,4,1
PortScan,43.32722097119234,10,0,5.346025462736293,0.0,7439.955061655835,18.591602959077242,28,2,1
Normal,12.792619698776596,5,9,1022.9231254256165,212.21915937679202,8651.545633209817,79.11622703064532,0,2,0
Normal,50.3029152572818,5,1,145.80975215664483,1095.103699277535,3311.116479056271,29.407761295448214,1,0,1
BruteForce,3361.619787489654,9,10,924.5058094360642,676.2582501155547,5549.0019553329485,20.52755230714184,2,32,1
Normal,33.84180057320918,14,14,1475.4002161692047,1302.759667632002,8938.68067294713,54.68264957656969,2,3,0
Normal,7.257896361725318,13,14,792.2086890753867,410.98353728419295,8018.735109950626,65.89140922625351,0,3,1
Normal,94.35600320976059,13,7,428.17331790959736,132.1750475842926,4694.3425596254965,61.42432485729581,2,3,1
PortScan,77.35797603699461,1,0,19.331655614409225,0.0,1731.9779335237856,10.816020569236127,23,2,1
Normal,83.90421994246158,17,6,1484.4633739683472,1302.537467245612,5627.195374860342,93.1094566722747,2,4,1
DDoS,36.75015258919432,184,13,845.7237734954034,1260.7667064255547,9897.992327561169,4536.795967853625,0,4,0
DDoS,76.10701989894311,159,8,562.047600538709,493.94942671287276,7599.256077086925,2150.1934183482645,1,1,0
Normal,48.58875222740251,17,2,321.47280018658216,46.29794100713552,8495.423735759194,48.88900659720507,1,4,1
Normal,20.18824049176399,12,10,1425.2988243864402,209.4232949613703,1968.740224817438,11.192579452443557,0,2,0
DDoS,12.529895353030607,78,6,940.5430627959263,1379.0533068799282,9048.523213607674,1767.461846441588,2,0,1
Normal,34.57058184527349,14,16,86.50072720024099,546.1038045674436,239.81388912633074,43.65104276062623,0,0,0
DDoS,13.841455936366454,152,10,89.1698971658258,1320.3124930814206,8635.895125613853,2747.8430693268074,1,3,0
PortScan,99.82707072278646,16,0,0.36656005751769527,0.0,2467.295451614934,88.69962339535847,33,3,1
Normal,5.013980124179003,4,10,1065.145397556121,593.5706103956518,6264.861393428376,98.04288656799395,1,0,0
DDoS,44.17024557697075,134,11,155.14539921937958,1164.669068437886,3001.2153823277904,4799.515092632378,0,3,0
DDoS,45.26414288679938,159,2,935.6381145556826,253.6716861421419,1439.4299232274516,1241.8720188940556,0,3,1
DDoS,30.13312966530939,140,10,629.1472269624089,575.6231762926566,2546.269895711696,2770.04530855126,2,1,0
Normal,57.17802141412385,16,12,1183.0541686605775,1057.7737567106635,4781.990038383628,3.927555258667463,1,0,0
Normal,15.082704712739314,16,11,410.56913753808897,310.6655451190304,9204.647810628388,15.042006019890518,0,1,0
Normal,78.41284682066464,3,15,574.2702764001406,479.69389964416246,3951.139000944158,29.25022638358564,0,3,1
Normal,33.31152705293907,9,4,251.08699564637337,845.7410596949406,653.108475216308,31.99876485744369,2,4,0
Normal,59.17512472088431,8,5,378.73518937557054,1036.8175047794011,335.30241929826104,69.79061315331234,0,3,0
DDoS,71.59235968308924,82,1,283.7292818199928,535.3182874505945,2177.718966489684,3763.1946157884686,0,3,0
Normal,88.9153075572471,17,1,36.45009324879817,565.2060633709729,615.0857950218923,45.60104629007688,0,1,0
Normal,83.59516490157479,11,10,69.24923298588281,164.80231964888347,3774.180797176928,38.52144173877713,2,2,0
Normal,60.87007190754561,4,4,1253.436467895905,1476.0930992335984,3904.104425297923,18.531756888424795,2,2,1
DDoS,38.90047872035031,63,13,1205.70595590096,918.3541946569924,9724.193804666824,3605.089916016836,2,4,0
Normal,50.3701465404889,5,14,211.08354121226884,795.4913482385592,3131.722301895851,58.94899493160067,0,3,1
Normal,76.89660585854237,8,19,1001.8428792766483,317.02991782126145,6029.447923861544,35.453115952610034,0,2,1
Normal,87.76679970169135,10,5,1118.4664420384015,732.0454599842473,8206.354661555497,48.196582350846455,0,4,0
DDoS,10.46781462484952,83,11,76.91180982610673,670.966734322428,5178.926381582221,4239.600524715086,2,3,0
Normal,38.547140623056045,6,8,132.8152614022233,387.8385382363745,6996.057019995448,67.10096793350776,0,0,1
Normal,77.6340481815087,9,1,844.5265433652082,669.4117286378462,9746.449542271766,78.09803361227162,0,4,1
BruteForce,1565.5501367355816,10,5,561.2257406406168,305.2953631305889,3309.1080087600894,18.810479513955652,0,60,1
DDoS,33.28955363022176,75,18,1049.0868510307098,1065.3377050039048,834.6847063539005,2078.4237813191958,0,3,1
BruteForce,3230.357952182215,15,13,836.5324966494983,1363.1777033999729,4360.115042264207,14.396067690310858,1,84,1
Normal,60.32419020395645,18,5,46.532411558963425,3.8834707370491994,5452.27240225794,77.04013437480002,2,1,0
Normal,99.98053389896677,5,7,1025.5178172021276,834.3846360852541,5841.8655449947355,44.939315997002524,0,4,0
PortScan,49.34994366754273,18,0,56.60629765692051,0.0,7411.769784411533,22.17702923031903,23,2,1
Normal,20.92859804793063,1,2,468.89976803049007,1360.79369949128,8991.04170420178,96.2255366126574,2,3,1
DDoS,16.368372870381567,165,13,1104.5839897057776,537.6310268983192,5051.636091867362,1935.8127185418093,0,0,1
Normal,4.3307397728937875,10,14,1156.8801009993174,1360.7277356094644,1519.716475965749,37.525741097912594,0,0,1
Normal,55.92584176834032,6,6,518.7218846582143,1238.328935778005,4093.743465283254,97.73777671267818,0,4,0
Normal,54.502751939734544,19,16,133.84078702456188,787.8219493852647,1638.1570459700154,14.22478463023656,1,1,1
Normal,20.602869285352888,11,10,1154.5092577661592,385.4145438759569,1904.801238009102,60.35549475928317,1,0,0
Normal,69.56340770461145,18,11,1305.3152799881866,979.2246465910143,116.82724786049026,75.15217972825897,2,1,1
Normal,74.13659345880511,16,1,1446.4682167331503,390.8376801770528,9304.150460576458,94.13576522696712,2,4,0
BruteForce,580.7461453065232,8,15,476.7403667209648,523.2698397451519,7478.073113695213,83.5660350515344,0,76,1
Normal,34.47556642657068,4,16,185.77812784473824,700.4837867334951,1092.7328575100037,29.651567192473358,0,3,1
Normal,99.04812006749094,11,10,1406.4909509234838,746.9635306314898,9209.053721175978,26.7795806812879,0,0,1
DDoS,37.48902033828835,81,10,599.6485360289109,283.720598183207,8716.547538952454,4309.777982234335,0,0,1
Normal,76.10408700843458,16,3,140.30094437318053,1040.7034077034887,9107.911176003241,17.57457820248729,1,0,0
Normal,45.32727012033101,12,11,748.1714360925675,1487.8742373750504,1063.408030856326,73.27844942600461,0,0,1
DDoS,79.3551483033115,54,11,285.78679353980925,365.8056416751234,890.941668369711,4302.853354894067,2,4,0
Normal,76.92542155438652,11,16,532.9180258314441,831.8097816335886,770.5791108121698,44.745918873870686,2,1,0
DDoS,66.8088269173337,175,6,480.5254169318246,682.0733438257793,9672.53034492005,1995.311779030235,1,2,1
DDoS,85.49235679492837,68,9,1480.930301171604,461.6683304260007,6638.652990329302,2761.081364565345,2,4,0
BruteForce,780.7992413251297,10,1,959.269872766315,629.6703689158854,1862.022613269632,79.52257231388889,2,84,1
Normal,58.040333713163186,16,6,737.7040207086742,1099.0836889026439,9298.67890506362,6.772974004130155,2,0,1
Normal,23.8231438315523,7,18,770.6286025583694,622.1093370764737,4487.333893313717,57.64009279473556,1,0,1
Normal,39.923033268243096,15,13,906.1330315966115,760.1435862340893,7875.925068083182,89.32694221137994,1,2,0
Normal,75.85474077997799,15,2,1309.131776920803,715.8590514487333,6398.263521005791,37.93925493795585,0,1,0
PortScan,65.12326016387456,10,0,69.06539716445465,0.0,6531.582470638707,19.95673582560372,21,0,0
Normal,17.86205402266835,3,2,899.4495635221117,436.7879688979751,4453.318461035418,7.8136700370842425,2,3,1
Normal,5.218830160527828,6,4,483.27435637075536,764.5528537572375,4010.00732999085,94.0380339636491,2,0,0
DDoS,68.32786319485228,171,4,857.1033132378046,202.26187979024724,1703.0131943995625,2806.6924023198444,0,2,0
Normal,25.182794500531603,5,10,776.596417977303,1112.0763377301937,800.7289593212248,79.40876191670759,1,2,1
Normal,50.01705734853244,16,17,44.90127032705043,166.3866826849236,9287.115862458986,27.183455180007684,0,2,0
Normal,74.70000257400817,13,16,873.6969401872751,1177.4388349128276,9372.574610520107,25.00204391438456,0,2,0
PortScan,56.31041138756768,3,0,48.36147097647465,0.0,6448.849840753781,16.596441646686706,25,4,1
Normal,8.42192805286846,15,6,368.9995022564275,28.593561805381583,3941.8067278026724,20.18413783696094,0,0,0
PortScan,18.639465654677185,6,0,46.122662133156346,0.0,348.3910828690647,51.891233604187605,40,3,1
Normal,22.010885584688825,4,15,317.46668433728325,972.2536124850067,4531.795805124718,87.67422901547506,1,4,0
DDoS,25.860638939120008,122,11,954.6192923660991,145.36422829852052,6623.855851453251,3053.0810821798327,0,1,1
DDoS,56.58379885585538,194,16,703.1891576545635,1496.8805544613301,3072.8398245538315,4345.676663175276,2,4,1
Normal,50.44618140455681,9,4,1297.957092724208,923.2002048009465,3490.128890562106,25.41860751830478,0,0,1
Normal,20.395687832584475,4,11,427.4826279284178,601.2860805925807,4776.001754809525,90.50765964498491,2,4,0
Normal,6.8487288612231385,16,14,547.6468790823798,1327.8216664633028,4999.68577368723,91.47881636260414,0,2,0
DDoS,17.226077227024337,87,8,792.0751833910929,62.434666726802476,7454.361593160142,3413.547139892823,2,4,0
Normal,98.43969313059847,5,6,690.0252730185096,1076.0142997167302,5047.636256766897,84.04290316972293,2,2,0
Normal,46.90784028416808,13,19,821.6419348241049,215.5891286632909,8468.219659586815,70.48742097091024,2,4,0
Normal,86.74781591974103,6,4,468.13251111103057,828.750524693333,4879.487680363735,39.99009923509497,2,1,0
Normal,84.89037142021745,19,4,250.00661451757344,143.91285987701824,415.9280253126801,83.64280871615684,1,0,0
Normal,51.20080379054109,12,6,1204.9734735635627,1018.7186174709957,1499.920543915277,90.44477699778938,1,0,0
Normal,70.6981020752083,15,11,58.94288337182058,697.392618966404,7209.801741008531,50.14125049803873,1,4,0
Normal,19.35592584022996,9,1,554.5580662375571,10.051595772371302,4573.431083462173,51.37072105364222,1,2,0
PortScan,68.87083082219814,7,0,42.572958289573684,0.0,4666.05258982113,70.72349520670174,39,1,0
Normal,27.311219468402626,14,9,1104.492639457574,1054.55856725041,9782.267352721185,25.177831696286447,1,2,0
Normal,83.22300346573967,19,16,548.2697169023985,599.1867071533532,5757.46977646285,8.602314550040836,1,0,1
BruteForce,1847.6578759674069,16,6,45.074554385545525,1008.2293352358555,1257.5114112097053,53.33943036099513,0,61,0
DDoS,77.33655342123922,198,9,113.81303965997125,584.7655235372421,4394.16835541736,3072.845203510598,2,1,1
PortScan,10.08369696620509,12,0,33.59681329811261,0.0,5657.120397301628,13.166165568824825,31,1,1
Normal,88.13080476574146,18,5,1180.3732982043769,1282.3710335596443,470.90975183502707,14.87243650813475,1,2,0
Normal,30.490031361686874,8,10,1198.782607623528,1282.2114677521595,3709.6375632090076,22.08809447074358,1,3,0
Normal,65.47389714657442,17,7,1494.9188329260471,1379.6742424075342,9681.399505980271,34.440824788499135,1,1,0
DDoS,48.80147763416596,63,2,361.38492572535165,1234.5318311055485,7537.901891371453,2157.9396874557087,1,1,1
Normal,36.69368421170767,4,4,90.65557953540836,191.14830554280022,3784.3104196717186,95.70025236374472,2,3,0
Normal,64.5796391350313,10,8,424.69624154067674,99.73918040798868,2694.906511743017,49.03812801037073,2,0,0
Normal,94.75754575706867,16,3,268.22999622672893,87.62684463072851,2903.208732464125,91.42711967229236,1,4,1
Normal,4.222847762724723,2,2,1065.5819983730971,1470.3093975573438,8301.304068215512,55.07896891624482,2,4,1
Normal,91.89340030272211,12,9,1453.860581660202,751.7275986850261,4076.1070881711717,16.650366959631555,1,4,0
Normal,60.94725733659926,16,11,409.5375402124964,172.75484151160907,8447.430780434104,84.45028243031115,1,4,0
Normal,80.75069864682833,10,4,492.9496241717533,816.4429123614393,9096.562184058863,2.631570222148236,0,0,0
Normal,38.44910784808433,5,9,526.6742577755421,1065.4447872600863,4695.571801346935,56.809960751714875,1,3,1
BruteForce,3128.693700557411,12,6,1285.4306371510265,141.7354604528573,9458.197034671899,34.83953119641611,0,74,0
DDoS,86.89819010493628,102,1,867.0282611038699,519.605974040345,3069.5187682492474,1161.6253692459675,0,0,1
PortScan,41.54331218400133,12,0,58.82865094126609,0.0,2674.2038335659636,79.94834879304989,44,4,0
DDoS,53.51249071823359,63,7,940.7432617178539,1463.1464537243219,1162.2895534401434,4672.447254087352,0,2,1
Normal,2.1174728161248573,2,9,1058.8233058623289,477.34278492925154,2533.460278680327,19.050745371845906,2,4,0
Normal,15.943940783220425,11,8,133.75080632772884,1035.7576387308384,7749.271536905355,81.45417308217509,2,0,0
Normal,64.2044821466825,12,13,1427.52053436636,1377.650734492954,4097.497477632149,55.002728978257366,1,0,0
Normal,71.72599241628133,7,18,942.0847361176995,1294.7820494876667,1566.812516776412,26.57314930410859,0,1,1
Normal,58.301833584771494,1,19,780.2709901044018,590.96109612237,1159.6119334743669,50.27833123020124,2,2,1
Normal,14.416672623933508,13,9,581.1056761042927,466.3680308995187,4953.392698242795,40.88837688616585,2,4,0
Normal,44.596002314925705,13,6,115.575018633715,1213.8720760117844,5439.608749967093,77.10139809458028,0,2,0
Normal,35.57396715968267,2,12,200.02050775555435,307.7371619292053,7966.094533122682,75.89723722758109,1,3,1
Normal,49.61656826910533,10,4,17.54279538921044,1075.9817328086806,7176.60005429635,46.84853825052709,0,3,0
Normal,87.04587055195401,1,9,1498.0387270002761,1252.9297521927547,1754.438133210538,28.314004266924243,0,1,0
DDoS,77.60855772199932,153,10,1179.4344336363636,1273.8305429219226,2841.1830041370026,3864.828939737441,0,2,0
Normal,8.49055118877698,13,3,1196.1779161173422,13.376146599805793,6968.265740447054,47.78495704361056,1,0,0
Normal,89.04188885767897,2,17,1095.13535720767,749.806090207395,1887.670604418795,59.662220222206685,1,4,1
Normal,47.22953839986738,7,7,726.159063134363,536.3862708700525,8051.9208207044485,60.94015065771107,1,0,1
Normal,74.41182827411124,17,8,132.2957881733853,1468.2898729818685,6607.8403690742025,86.929733807317,0,3,1
Normal,14.08991920330878,5,11,108.40356209870822,816.1139891717122,5409.788906359424,47.27457367747813,1,2,0
Normal,67.1048806181341,11,13,1374.561355478382,641.1649880871082,6478.131249604021,72.32385690868179,0,1,0
Normal,23.70896915918485,11,3,0.47167793076990927,366.54535141347225,1087.1849039347076,13.592456841519027,0,2,1
Normal,43.894251624379066,11,19,1048.6542883813274,1268.4452742669723,5525.418210116642,76.63588798060164,1,3,0
PortScan,1.7846007212022306,17,0,0.6137218069512285,0.0,4567.867483390537,45.07022838006116,26,0,0
PortScan,15.245902729254555,19,0,59.547218641323155,0.0,5178.353130669262,69.74277667180164,48,2,0
Normal,9.298841263049615,8,15,1462.4258805557936,1337.4119652069687,3442.9029131589414,83.68010316170322,2,2,1
Normal,24.05044287653202,14,2,297.19253244299,87.26177123806883,4734.951794265404,26.144354314724737,1,4,1
DDoS,10.091807193429794,74,6,1177.9296763115115,764.9798525550888,8844.17258682081,1297.6170966594811,1,1,1
Normal,69.22181165929423,7,7,1012.2587875741574,630.5608286357194,3514.0507286985817,13.20159614176111,0,1,1
Normal,3.0010862307010155,2,9,1461.6476958467283,589.6618307278455,544.8626202588853,12.052212517756022,2,4,1
Normal,61.8122760124373,17,9,1401.1077392885438,557.2013873495573,2639.167587871775,29.07543822404446,2,4,0
PortScan,14.156712299474869,1,0,48.987557438721055,0.0,4598.199272022619,13.961999295667542,33,3,0
Normal,94.5216295720719,13,3,461.57469617035684,195.30189769402907,5381.556560401902,45.83936547272578,0,0,0
