flow_duration,total_fwd_packets,total_bwd_packets,fwd_packet_length_max,bwd_packet_length_max,flow_bytes_per_sec,flow_packets_per_sec,syn_flag_count,ack_flag_count,rst_flag_count,label
117676387,68,148,373,2920,1351.995962,1.835542419,2,215,0,Normal
117892436,16,18,498,1460,50.6987573,0.288398486,2,33,0,Normal
43,1,1,0,0,0.0,46511.62791,1,1,1,PortScan
50793,2,2,38,66,4095.052468,78.751009,0,0,0,Normal
614,1,1,51,112,265472.3127,3257.32899,0,0,0,Normal
5946853,8,4,20,8760,1953.133868,2.017873992,2,11,1,DDoS
136282,1,1,43,125,1232.737999,14.67545237,0,0,0,Normal
788,1,1,0,0,0.0,2538.071066,1,1,1,BruteForce
1875006,7,5,20,5840,6194.646844,6.39997952,2,11,1,DDoS
9559584,9,5,20,7215,1215.01103,1.464498874,2,13,1,DDoS
2951620,9,6,20,5840,3935.127151,5.081954994,2,14,1,DDoS
181,2,2,36,68,1149171.271,22099.44751,0,0,0,Normal
12127691,8,4,20,8760,957.7255885,0.98947112,2,11,1,DDoS
10573765,8,4,20,10220,1098.473439,1.13488431,2,11,1,DDoS
119933387,353,438,232,4380,7377.186805,6.595327788,2,790,0,Normal
159,2,2,37,69,1333333.333,25157.2327,0,0,0,Normal
48334,2,2,45,106,6248.18968,82.75747921,0,0,0,Normal
23431,1,1,51,141,8194.272545,85.35700568,0,0,0,Normal
12167676,8,6,20,5840,954.5783435,1.15058948,2,13,1,DDoS
2708598,9,5,20,11595,4288.196329,5.168725665,2,13,1,DDoS
30594,1,1,47,175,7256.32477,65.37229522,0,0,0,Normal
311,2,2,30,308,2173633.441,12861.73633,0,0,0,Normal
598,1,1,0,0,0.0,3344.481605,1,1,1,BruteForce
660,1,1,0,0,0.0,3030.30303,1,1,1,BruteForce
53175555,2,2,64,225,8.481340721,0.075222534,0,0,0,Normal
4069425,9,5,20,5840,2854.21159,3.440289476,2,13,1,DDoS
62039,1,1,47,109,2514.547301,32.23778591,0,0,0,Normal
10610088,9,6,20,10135,1094.712881,1.413748877,2,14,1,DDoS
530,1,1,0,0,0.0,3773.584906,1,1,1,BruteForce
410,1,1,76,142,531707.3171,4878.04878,0,0,0,Normal
145500,1,1,64,157,1518.900344,13.74570447,0,0,0,Normal
75122,4,4,44,99,7614.28077,106.4934373,0,0,0,Normal
10560138,9,7,20,5840,1099.890929,1.515131715,2,15,1,DDoS
2034907,9,5,20,7215,5707.877559,6.879921294,2,13,1,DDoS
640,1,1,0,0,0.0,3125.0,1,1,1,BruteForce
8789399,8,6,20,5840,1321.478294,1.592827906,2,13,1,DDoS
159250,1,1,51,195,1544.740973,12.5588697,0,0,0,Normal
61784,1,1,53,112,2670.594329,32.37084035,0,0,0,Normal
46250,1,1,50,109,3437.837838,43.24324324,0,0,0,Normal
351,2,2,28,284,1777777.778,11396.0114,0,0,0,Normal
1934970,8,5,20,7300,6002.677044,6.718450415,2,12,1,DDoS
81433583,2,2,96,174,5.268096824,0.049119784,0,0,0,Normal
46578,1,1,47,88,2898.364035,42.93872644,0,0,0,Normal
7371803,8,5,20,7215,1575.598263,1.763476316,2,12,1,DDoS
562,1,1,0,0,0.0,3558.718861,1,1,1,BruteForce
1960050,8,4,20,11595,5925.869238,6.122292799,2,11,1,DDoS
112806414,17,16,778,840,26.98428123,0.292536557,2,32,0,Normal
38175,1,1,45,104,3903.077931,52.39030779,0,0,0,Normal
372,1,1,0,0,0.0,5376.344086,1,1,1,BruteForce
30569,1,1,44,204,8112.794007,65.42575812,0,0,0,Normal
117869268,17,15,414,1418,56.59660158,0.271487221,2,31,0,Normal
9764035,8,5,20,10135,1189.569681,1.331416776,2,12,1,DDoS
4052703,9,7,20,4380,2865.988453,3.947982371,2,15,1,DDoS
4057881,7,5,20,5840,2862.33135,2.957208454,2,11,1,DDoS
269,2,2,40,177,1613382.9,14869.88848,0,0,0,Normal
12647811,9,6,20,7215,918.3407311,1.185975976,2,14,1,DDoS
8195522,9,6,20,7215,1417.237365,1.830267797,2,14,1,DDoS
11854663,8,5,20,4380,979.7832296,1.096614893,2,12,1,DDoS
2475168,10,7,20,8760,4692.610764,6.868220662,2,16,1,DDoS
7722874,9,7,20,5840,1503.97378,2.071767583,2,15,1,DDoS
151,2,2,36,104,1854304.636,26490.06623,0,0,0,Normal
9660731,8,5,20,5840,1202.289972,1.345653864,2,12,1,DDoS
61036,1,1,41,303,5636.018088,32.76754702,0,0,0,Normal
5192218,9,4,20,11595,2237.001605,2.503746954,2,12,1,DDoS
350,2,2,39,94,760000.0,11428.57143,0,0,0,Normal
279,2,2,34,290,2322580.645,14336.91756,0,0,0,Normal
60242,1,1,47,63,1825.968593,33.19942897,0,0,0,Normal
5179404,9,6,20,10135,2242.536014,2.896086113,2,14,1,DDoS
42,1,1,0,0,0.0,47619.04762,1,1,1,PortScan
7859799,8,4,20,8760,1477.773159,1.5267566,2,11,1,DDoS
11622330,7,5,20,5840,999.3693175,1.032495205,2,11,1,DDoS
23238,1,1,52,92,6196.746708,86.0659265,0,0,0,Normal
91282,2,2,48,306,7756.184133,43.82024934,0,0,0,Normal
4279068,9,6,20,5840,2714.376121,3.505436231,2,14,1,DDoS
10938470,8,6,20,5840,1061.848686,1.279886492,2,13,1,DDoS
66979,1,1,48,64,1672.165903,29.86010541,0,0,0,Normal
50999,1,1,39,67,2078.472127,39.21645522,0,0,0,Normal
252,2,2,32,164,1555555.556,15873.01587,0,0,0,Normal
3978912,8,4,20,8760,2919.139705,3.015899824,2,11,1,DDoS
7211649,9,5,20,11595,1610.588646,1.941303577,2,13,1,DDoS
2084598,8,7,20,4380,5571.817684,7.195631964,2,14,1,DDoS
46752,1,1,50,99,3187.029432,42.77891855,0,0,0,Normal
23789,2,2,60,142,16982.63903,168.1449409,0,0,0,Normal
39,1,1,0,0,0.0,51282.05128,1,1,1,PortScan
377,1,1,0,0,0.0,5305.039788,1,1,1,BruteForce
370257,1,1,53,230,764.3339626,5.401653446,0,0,0,Normal
12255679,8,6,20,2920,947.7239082,1.142327569,2,13,1,DDoS
5858104,9,5,20,7215,1982.72342,2.389851734,2,13,1,DDoS
118245894,21,17,437,746,40.01830288,0.321364224,2,37,0,Normal
2731043,7,4,20,10135,4252.953908,4.027765216,2,10,1,DDoS
1934425,8,4,20,11595,6004.368223,6.203393773,2,11,1,DDoS
24046,2,2,30,132,13474.1745,166.3478333,0,0,0,Normal
23,13,0,50,0,28260869.57,565217.3913,0,0,0,Normal
61148,2,2,34,91,4088.441159,65.41505855,0,0,0,Normal
253,2,2,34,290,2561264.822,15810.27668,0,0,0,Normal
10405727,9,7,20,4380,1116.212255,1.537614815,2,15,1,DDoS
11403949,9,5,20,10135,1018.506835,1.227644915,2,13,1,DDoS
6122864,8,4,20,8760,1896.988076,1.959867147,2,11,1,DDoS
3961365,8,6,20,5840,2932.070132,3.53413533,2,13,1,DDoS
96197,2,2,30,180,4366.040521,41.5813383,0,0,0,Normal
1410423,10,6,20,10135,8235.118117,11.3441145,2,15,1,DDoS
92274,2,2,42,109,3272.861261,43.34915578,0,0,0,Normal
117047945,14,13,436,1418,47.33103174,0.230674703,2,26,0,Normal
1943850,9,6,20,10135,5975.255292,7.716644803,2,14,1,DDoS
11118027,10,6,20,10135,1044.699748,1.439104258,2,15,1,DDoS
812,1,1,0,0,0.0,2463.054187,1,1,1,BruteForce
227,2,2,39,179,1920704.846,17621.14537,0,0,0,Normal
6018556,7,6,20,5840,1929.864904,2.159986548,2,12,1,DDoS
2045403,10,6,20,7215,5678.587545,7.822419347,2,15,1,DDoS
118092418,56,96,240,1756,993.2644448,1.287127511,2,151,0,Normal
172,2,2,31,127,1837209.302,23255.81395,0,0,0,Normal
250,2,2,40,168,1664000.0,16000.0,0,0,0,Normal
1761917,9,6,20,10135,6592.251508,8.51345438,2,14,1,DDoS
186,2,2,85,149,2516129.032,21505.37634,0,0,0,Normal
116681085,15,14,418,1430,52.63920883,0.248540712,2,28,0,Normal
11881700,7,6,20,4380,977.5537171,1.094119528,2,12,1,DDoS
23674,2,2,34,99,11235.95506,168.9617302,0,0,0,Normal
119429603,72,70,231,3499,739.0043824,1.188984945,2,141,0,Normal
193,2,2,71,121,1989637.306,20725.3886,0,0,0,Normal
31011,2,2,66,148,13801.55429,128.9864887,0,0,0,Normal
31276,1,1,47,108,4955.876711,63.94679627,0,0,0,Normal
31112,1,1,71,153,7199.794292,64.2838776,0,0,0,Normal
77650,1,1,55,111,2137.797811,25.75660013,0,0,0,Normal
25,13,0,201,0,104520000.0,520000.0,0,0,0,Normal
121636,1,1,47,196,1997.76382,16.44250058,0,0,0,Normal
156,2,2,34,79,1448717.949,25641.02564,0,0,0,Normal
7981151,8,5,20,10135,1455.303878,1.628837745,2,12,1,DDoS
149,2,2,46,62,1449664.43,26845.63758,0,0,0,Normal
51333,2,2,33,193,8805.251982,77.92258391,0,0,0,Normal
11848961,9,7,20,4380,980.2547244,1.350329366,2,15,1,DDoS
30574,1,1,52,84,4448.223981,65.41505855,0,0,0,Normal
3183165,9,5,20,7215,3648.884051,4.398138331,2,13,1,DDoS
3991209,8,5,20,7215,2910.145773,3.25715842,2,12,1,DDoS
7005776,9,6,20,4380,1657.917695,2.141090437,2,14,1,DDoS
2021982,7,4,20,8760,5744.363699,5.440206688,2,10,1,DDoS
117855449,39,82,356,2896,918.3453198,1.026681422,2,120,0,Normal
162040,1,1,47,172,1351.518144,12.34263145,0,0,0,Normal
50613,1,1,44,204,4899.926896,39.51553949,0,0,0,Normal
1954239,9,5,20,5840,5943.490023,7.163913933,2,13,1,DDoS
3835888,8,5,20,5840,3027.982047,3.38904577,2,12,1,DDoS
217,2,2,40,226,2451612.903,18433.17972,0,0,0,Normal
117839480,53,81,922,4194,1130.826443,1.137140116,2,133,0,Normal
30767,1,1,43,105,4810.34875,65.00471284,0,0,0,Normal
11210967,8,6,20,4380,1036.039086,1.248777202,2,13,1,DDoS
590,1,1,0,0,0.0,3389.830508,1,1,1,BruteForce
24083,2,2,37,165,16775.31869,166.0922643,0,0,0,Normal
1808285,8,5,20,10135,6423.213155,7.189132244,2,12,1,DDoS
37566,1,1,48,48,2555.502316,53.23963158,0,0,0,Normal
7302448,8,4,20,5840,1590.562507,1.643284553,2,11,1,DDoS
81352,1,1,54,70,1524.240338,24.58452159,0,0,0,Normal
61276,2,2,37,131,5483.386644,65.27841243,0,0,0,Normal
708306,8,5,20,7300,16398.27984,18.35364941,2,12,1,DDoS
6076512,8,6,20,4380,1911.458416,2.303953321,2,13,1,DDoS
156,2,2,40,56,1230769.231,25641.02564,0,0,0,Normal
50388,1,1,62,78,2778.439311,39.69199016,0,0,0,Normal
12143671,8,4,20,8760,956.4653061,0.988169064,2,11,1,DDoS
105372,1,1,0,0,0.0,18.98037429,1,1,1,Normal
597,1,1,0,0,0.0,3350.083752,1,1,1,BruteForce
60191,1,1,64,117,3007.094084,33.22755894,0,0,0,Normal
2044975,8,5,20,5840,5679.776036,6.35704593,2,12,1,DDoS
87969610,14,14,48,48,15.27800339,0.318291737,0,0,0,Normal
437,1,1,50,126,402745.9954,4576.659039,0,0,0,Normal
124150,8,5,20,11595,93556.18204,104.7120419,2,12,1,DDoS
806,1,1,0,0,0.0,2481.389578,1,1,1,BruteForce
31659,2,2,37,133,10739.44218,126.3463786,0,0,0,Normal
176,2,2,65,129,2204545.455,22727.27273,0,0,0,Normal
117367725,14,12,515,2340,60.53623345,0.221525977,2,25,0,Normal
61467160,24,0,235,0,91.75631345,0.390452398,0,0,0,Normal
109,2,2,48,48,1761467.89,36697.24771,0,0,0,Normal
10544693,10,6,20,7215,1101.501959,1.517350956,2,15,1,DDoS
31241,1,1,44,137,5793.668577,64.01843731,0,0,0,Normal
6733693,10,7,20,5840,1724.907863,2.524617621,2,16,1,DDoS
119704689,31,38,778,1430,107.5730626,0.576418523,2,68,0,Normal
3963047,9,6,20,4380,2930.825701,3.784966466,2,14,1,DDoS
11790618,9,4,20,11595,985.1052761,1.102571553,2,12,1,DDoS
633945,8,5,20,5840,18321.7787,20.50651082,2,12,1,DDoS
148,2,2,29,83,1513513.514,27027.02703,0,0,0,Normal
73177,1,1,47,179,3088.402094,27.33099198,0,0,0,Normal
209408,1,1,42,103,692.4281785,9.550733496,0,0,0,Normal
23612,1,1,75,157,9825.512451,84.70269355,0,0,0,Normal
47065,1,1,63,187,5311.802826,42.49442261,0,0,0,Normal
177,2,2,32,160,2169491.525,22598.87006,0,0,0,Normal
7647541,8,5,20,10135,1518.78885,1.699892815,2,12,1,DDoS
228,2,2,66,194,2280701.754,17543.85965,0,0,0,Normal
110654814,30,23,1382,1520,249.1260796,0.478966961,0,53,0,Normal
2607924,8,6,20,7300,4453.734081,5.368254596,2,13,1,DDoS
46954,1,1,61,111,3663.159688,42.5948801,0,0,0,Normal
1995,6,5,62,5792,5833583.96,5513.784461,2,10,1,PortScan
2144892,2,0,0,0,0.0,0.932447881,0,0,0,Normal
181,2,2,74,138,2342541.436,22099.44751,0,0,0,Normal
6059518,8,6,20,4380,1916.819127,2.310414789,2,13,1,DDoS
70511,1,1,46,389,6169.250188,28.36436868,0,0,0,Normal
141051,8,3,20,11595,82346.10176,77.9859767,2,10,1,DDoS
246,2,2,28,284,2536585.366,16260.1626,0,0,0,Normal
156,2,2,44,94,1769230.769,25641.02564,0,0,0,Normal
48405,1,1,87,169,5288.709844,41.31804566,0,0,0,Normal
71230599,2,2,72,188,6.598287907,0.056155642,0,0,0,Normal
29698,1,1,55,136,6431.409523,67.34460233,0,0,0,Normal
61843983,61,70,517,4194,1468.582643,2.118233556,2,130,0,Normal
189,2,2,36,144,1904761.905,21164.02116,0,0,0,Normal
1158311,7,6,20,4380,10027.53147,11.22323797,2,12,1,DDoS
145,2,2,40,100,1931034.483,27586.2069,0,0,0,Normal
12826636,9,7,20,5840,1012.736309,1.24740423,2,15,1,DDoS
31384,2,2,45,71,7392.30181,127.4534795,0,0,0,Normal
132127,1,1,47,183,1740.74943,15.13695157,0,0,0,Normal
8051469,8,5,20,5840,1442.593892,1.614612191,2,12,1,DDoS
118987111,18,22,334,1430,58.76266716,0.336170865,2,39,0,Normal
5882074,9,7,20,4380,1974.643638,2.720128989,2,15,1,DDoS
116839679,19,16,435,746,30.32360265,0.29955577,2,34,0,Normal
4834415,8,5,20,10220,2402.565771,2.689053381,2,12,1,DDoS
48644,2,2,62,143,8428.583176,82.23007976,0,0,0,Normal
65250,1,1,48,48,1471.264368,30.651341,0,0,0,Normal
23556,1,1,56,72,5433.859738,84.90405841,0,0,0,Normal
74998,8,5,20,7300,154870.7966,173.3379557,2,12,1,DDoS
8097811,8,4,20,8760,1434.338243,1.481881956,2,11,1,DDoS
3671766,8,6,20,4380,3163.327946,3.812879143,2,13,1,DDoS
50102,1,1,56,94,2993.892459,39.91856613,0,0,0,Normal
28409653,2,2,52,319,17.45885457,0.140797214,0,0,0,Normal
2440900,7,6,20,4380,4758.490721,5.32590438,2,12,1,DDoS
112663838,12,12,0,0,0.0,0.2130231,0,24,0,Normal
10506763,8,4,20,8760,1105.478443,1.142121508,2,11,1,DDoS
6069833,8,5,20,5840,1913.561708,2.14173932,2,12,1,DDoS
24726,1,1,45,356,16217.7465,80.88651622,0,0,0,Normal
47286,2,2,34,345,16030.11462,84.59163389,0,0,0,Normal
3750142,9,6,20,8675,3097.216052,3.999848539,2,14,1,DDoS
90589,1,1,41,143,2031.151685,22.07773571,0,0,0,Normal
36262908,2,2,51,112,7.418048216,0.11030555,0,0,0,Normal
30432,1,1,96,178,9003.680336,65.72029443,0,0,0,Normal
119869048,28,32,1024,1418,68.19942376,0.500546229,2,59,0,Normal
432,1,1,63,128,442129.6296,4629.62963,0,0,0,Normal
1869938,8,5,20,4380,6211.435887,6.952102155,2,12,1,DDoS
6111710,9,7,20,5755,1900.45012,2.617925262,2,15,1,DDoS
23728,1,1,74,156,9693.189481,84.28860418,0,0,0,Normal
4120873,10,6,20,5840,2818.57752,3.882672434,2,15,1,DDoS
109509,2,2,30,132,2958.660932,36.52667817,0,0,0,Normal
119979676,19,17,434,1774,36.80623375,0.300050819,2,35,0,Normal
13247639,8,5,20,7300,876.7600023,0.981306933,2,12,1,DDoS
226,2,2,32,48,707964.6018,17699.11504,0,0,0,Normal
117080612,46,25,934,443,249.3581089,0.606419789,0,71,0,Normal
1415236,9,7,20,4380,8207.111747,11.30553491,2,15,1,DDoS
8029189,9,5,20,5840,1446.59691,1.743638118,2,13,1,DDoS
8086785,8,5,20,7300,1436.293904,1.607560978,2,12,1,DDoS
116764584,29,34,823,2860,290.507608,0.539547163,2,62,0,Normal
83311,1,1,39,249,3456.926456,24.00643372,0,0,0,Normal
30797,1,1,48,88,4416.014547,64.9413904,0,0,0,Normal
3869888,7,4,20,8760,3001.378851,2.842459523,2,10,1,DDoS
3551615,8,5,20,11595,3270.34321,3.660306649,2,12,1,DDoS
10687575,9,7,20,4380,1086.775999,1.497065518,2,15,1,DDoS
30278,1,1,62,90,5020.146641,66.05456107,0,0,0,Normal
118813150,2,2,52,147,3.130966564,0.033666307,0,0,0,Normal
6073844,7,4,20,5840,1912.298044,1.811044209,2,10,1,DDoS
9597205,9,5,20,10135,1210.248192,1.458758045,2,13,1,DDoS
24868,2,2,32,218,20106.16053,160.8492842,0,0,0,Normal
19889674,2,2,57,109,14.78153941,0.20110938,0,0,0,Normal
43352454,2,2,55,116,7.358291644,0.09226698,0,0,0,Normal
48322,1,1,43,99,2938.62009,41.38901536,0,0,0,Normal
23404,1,1,42,170,9058.280636,85.4554777,0,0,0,Normal
118739811,20,19,502,1430,59.49142028,0.328449234,2,38,0,Normal
69653,1,1,39,129,2411.956413,28.71376682,0,0,0,Normal
677,1,1,0,0,0.0,2954.209749,1,1,1,BruteForce
3400735,9,5,20,11595,3415.438133,4.116757113,2,13,1,DDoS
12021666,8,4,20,8760,966.1722427,0.998197754,2,11,1,DDoS
16,13,0,50,0,40625000.0,812500.0,0,0,0,Normal
78164,1,1,55,139,2481.961005,25.58722686,0,0,0,Normal
118099490,2,2,64,117,2.447089314,0.033869748,0,0,0,Normal
117815127,18,18,252,2085,97.19464972,0.305563478,2,35,0,Normal
7917814,8,5,20,4380,1466.945296,1.641867313,2,12,1,DDoS
624,1,1,0,0,0.0,3205.128205,1,1,1,BruteForce
2049950,7,4,20,8760,5665.991853,5.365984536,2,10,1,DDoS
50267,2,2,51,79,5172.379494,79.57506913,0,0,0,Normal
9815001,8,5,20,7215,1183.392646,1.324503176,2,12,1,DDoS
977156,8,5,20,11595,11886.53603,13.30391463,2,12,1,DDoS
625,1,1,0,0,0.0,3200.0,1,1,1,BruteForce
199,2,2,36,164,2010050.251,20100.50251,0,0,0,Normal
457,1,1,0,0,0.0,4376.367615,1,1,1,BruteForce
2241211,9,5,20,8760,5795.973695,6.246622919,2,13,1,DDoS
847770,9,4,20,11595,13700.64994,15.33434776,2,12,1,DDoS
71959046,2,2,47,149,4.822187331,0.055587174,0,0,0,Normal
1824974,8,4,20,8760,6364.474234,6.575436143,2,11,1,DDoS
7433767,8,5,20,8760,1562.464898,1.748776899,2,12,1,DDoS
30415,1,1,37,69,3485.122472,65.75702778,0,0,0,Normal
47903047,2,2,52,188,7.515179567,0.083501995,0,0,0,Normal
48448,2,2,31,132,6728.863937,82.56274769,0,0,0,Normal
23355,1,1,42,58,4281.738386,85.63476772,0,0,0,Normal
781,1,1,0,0,0.0,2560.819462,1,1,1,BruteForce
7072826,8,7,20,4380,1642.200727,2.120793018,2,14,1,DDoS
11261679,9,7,20,7300,1153.469212,1.420747297,2,15,1,DDoS
6932536,9,6,20,8760,1675.433059,2.163710365,2,14,1,DDoS
1248988,8,4,20,7215,9299.528899,9.607778457,2,11,1,DDoS
67137,1,1,58,186,3634.359593,29.78983273,0,0,0,Normal
5990807,8,5,20,5840,1938.803904,2.169991455,2,12,1,DDoS
13274615,8,6,20,5840,874.978295,1.054644523,2,13,1,DDoS
480,1,1,56,72,266666.6667,4166.666667,0,0,0,Normal
119920806,1127,759,459,1683,3744.821395,15.72704573,2,1885,0,Normal
7963878,8,5,20,7300,1458.460313,1.632370561,2,12,1,DDoS
70370,2,2,45,156,5712.661646,56.84240443,0,0,0,Normal
4000879,7,6,20,4380,2903.112041,3.249285969,2,12,1,DDoS
265,2,2,36,135,1290566.038,15094.33962,0,0,0,Normal
61750,1,1,52,135,3028.340081,32.38866397,0,0,0,Normal
9236744,8,4,20,8675,1257.477743,1.299159098,2,11,1,DDoS
77904,1,1,54,110,2105.155063,25.67262272,0,0,0,Normal
1821986,8,6,20,4380,6374.911772,7.683922928,2,13,1,DDoS
23731,1,1,54,109,6868.652817,84.27794867,0,0,0,Normal
16369,1,1,48,48,5864.744334,122.1821736,0,0,0,Normal
11951841,9,5,20,11595,971.8168105,1.171367658,2,13,1,DDoS
68164,1,1,64,130,2846.077108,29.34100111,0,0,0,Normal
4105944,8,5,20,7300,2828.825722,3.166141574,2,12,1,DDoS
116476342,25,33,235,1460,309.1786657,0.497955198,2,57,0,Normal
437,1,1,53,128,414187.643,4576.659039,0,0,0,Normal
4459439,9,7,20,5840,2604.587707,3.587895249,2,15,1,DDoS
6402779,10,6,20,7300,1814.056053,2.498914924,2,15,1,DDoS
35932957,2,2,48,157,9.907339382,0.11131842,0,0,0,Normal
30356,1,1,50,111,5303.729082,65.88483331,0,0,0,Normal
49017,1,1,51,112,3325.37691,40.80217068,0,0,0,Normal
1374997,8,5,20,8760,8447.291158,9.454566083,2,12,1,DDoS
612,1,1,0,0,0.0,3267.973856,1,1,1,BruteForce
88435089,2,2,61,282,5.789557129,0.045230915,0,0,0,Normal
117511925,13,12,201,2860,39.91084309,0.212744366,2,24,0,Normal
257,2,2,28,284,2428015.564,15564.20233,0,0,0,Normal
4881927,9,5,20,10135,2379.183466,2.867720062,2,13,1,DDoS
5934778,8,6,20,5840,1957.107747,2.358976191,2,13,1,DDoS
1291009,8,6,20,4380,8996.838907,10.84423114,2,13,1,DDoS
382,1,1,51,111,424083.7696,5235.602094,0,0,0,Normal
119367078,22,28,5077,1400,132.1637445,0.418875965,2,49,0,Normal
512,1,1,0,0,0.0,3906.25,1,1,1,BruteForce
94275,1,1,48,48,1018.297534,21.21453195,0,0,0,Normal
50881,2,2,32,98,5109.962461,78.6148071,0,0,0,Normal
9149781,9,5,20,8760,1419.706111,1.530091267,2,13,1,DDoS
9991705,8,6,20,4380,1162.464264,1.401162264,2,13,1,DDoS
1981955,8,6,20,4380,5860.375236,7.063732527,2,13,1,DDoS
5195899,8,6,20,4380,2235.416816,2.694432667,2,13,1,DDoS
10027104,9,6,20,5840,1158.36038,1.49594539,2,14,1,DDoS
5042286,10,6,20,5840,2303.518682,3.173163918,2,15,1,DDoS
4111991,9,6,20,10220,2824.665715,3.647867906,2,14,1,DDoS
1382944,7,4,20,8675,8398.749335,7.954045862,2,10,1,DDoS
2820942,9,5,20,5840,4117.418933,4.962881194,2,13,1,DDoS
5803853,8,6,20,4380,2001.256751,2.41219066,2,13,1,DDoS
31220,1,1,46,90,4356.181935,64.06149904,0,0,0,Normal
417,1,1,0,0,0.0,4796.16307,1,1,1,BruteForce
60489,1,1,44,172,3570.897188,33.06386285,0,0,0,Normal
5130308,9,6,20,7215,2263.996626,2.923801066,2,14,1,DDoS
431,1,1,0,0,0.0,4640.37123,1,1,1,BruteForce
1038,2,2,31,101,254335.2601,3853.564547,0,0,0,Normal
3625378,8,7,20,5840,3203.803852,4.137499593,2,14,1,DDoS
10005847,8,4,20,10135,1160.821268,1.19929877,2,11,1,DDoS
9772291,10,6,20,7300,1188.564688,1.637282394,2,15,1,DDoS
512,1,1,0,0,0.0,3906.25,1,1,1,BruteForce
1810182,10,6,20,7215,6416.481879,8.838890233,2,15,1,DDoS
189722,4,2,45,95,1950.221904,31.62522006,0,0,0,Normal
76539,1,1,52,68,1567.828166,26.13046943,0,0,0,Normal
173077,1,1,52,212,1525.332655,11.55555042,0,0,0,Normal
10076716,8,6,20,7300,1152.657274,1.389341528,2,13,1,DDoS
6761338,9,6,20,7215,1717.855253,2.218495807,2,14,1,DDoS
81910,1,1,42,98,1709.193017,24.4170431,0,0,0,Normal
38235,4,2,44,107,10200.07846,156.924284,0,0,0,Normal
31148,2,2,42,102,9246.17953,128.4191601,0,0,0,Normal
4168859,9,6,20,4380,2786.134048,3.59810682,2,14,1,DDoS
857118,4,2,30,132,448.0129924,7.000203006,0,0,0,Normal
25,13,0,50,0,26000000.0,520000.0,0,0,0,Normal
730334,9,6,20,5840,15903.68242,20.53854812,2,14,1,DDoS
59733,1,1,39,71,1841.528134,33.4823297,0,0,0,Normal
4067903,9,6,20,5840,3193.291482,3.687403559,2,14,1,DDoS
111772989,40,20,403,316,128.6536231,0.536802322,0,60,0,Normal
157,2,2,41,106,1872611.465,25477.70701,0,0,0,Normal
9559413,9,4,20,11595,1215.032764,1.359916137,2,12,1,DDoS
10188718,9,7,20,5755,1139.986405,1.570364397,2,15,1,DDoS
117596738,13,13,196,1430,40.48581688,0.221094568,2,25,0,Normal
3032461,8,6,20,5840,3830.222384,4.616712301,2,13,1,DDoS
30764,1,1,47,175,7216.226759,65.01105188,0,0,0,Normal
24013,1,1,95,177,11327.19777,83.28821888,0,0,0,Normal
60296,1,1,54,110,2719.915086,33.16969617,0,0,0,Normal
578,1,1,0,0,0.0,3460.207612,1,1,1,BruteForce
9986726,8,5,20,4380,1163.043824,1.301727914,2,12,1,DDoS
11056708,8,4,20,10135,1050.49351,1.085314001,2,11,1,DDoS
179,2,2,30,75,1173184.358,22346.36872,0,0,0,Normal
11217070,10,5,20,11595,1035.475396,1.337247606,2,14,1,DDoS
6039842,8,6,20,5840,1923.06355,2.31794143,2,13,1,DDoS
117138572,19,22,517,1430,69.70376931,0.350012804,2,40,0,Normal
6007921,8,5,20,5840,1933.28108,2.163810077,2,12,1,DDoS
141,2,2,38,114,2156028.369,28368.79433,0,0,0,Normal
30908,1,1,61,89,4853.112463,64.70816617,0,0,0,Normal
29,13,0,50,0,22413793.1,448275.8621,0,0,0,Normal
66744,1,1,58,139,2951.576172,29.96524032,0,0,0,Normal
5272743,8,6,20,4380,2202.838257,2.655164494,2,13,1,DDoS
61727,1,1,47,175,3596.48128,32.40073226,0,0,0,Normal
178,2,2,38,118,1752808.989,22471.91011,0,0,0,Normal
9171639,7,5,20,7215,1266.403966,1.308381196,2,11,1,DDoS
9969237,9,6,20,10135,1165.084148,1.504628689,2,14,1,DDoS
23661,1,1,47,175,9382.528211,84.52728118,0,0,0,Normal
6512821,8,4,20,8760,1783.405378,1.842519547,2,11,1,DDoS
2783973,2,2,56,203,139.7283666,1.436795544,0,0,0,Normal
72156,1,1,44,204,3436.997616,27.71772271,0,0,0,Normal
61933260,31,27,556,1418,124.6987483,0.936491959,2,57,0,Normal
94755,1,1,59,317,3968.128331,21.10706559,0,0,0,Normal
30592,1,1,56,116,5622.384937,65.37656904,0,0,0,Normal
9927083,8,6,20,5840,1170.031519,1.410283363,2,13,1,DDoS
737,1,1,0,0,0.0,2713.704206,1,1,1,BruteForce
6820524,9,6,20,5840,1702.948337,2.199244516,2,14,1,DDoS
48230,1,1,55,112,3462.575161,41.467966,0,0,0,Normal
228,2,2,40,226,2333333.333,17543.85965,0,0,0,Normal
92212215,32,27,742,1460,212.4989623,0.639828465,2,58,0,Normal
2885671,9,5,20,8760,4025.060376,4.851557922,2,13,1,DDoS
3901946,8,5,20,7300,2976.719821,3.331670915,2,12,1,DDoS
117710580,21,22,641,1430,60.31743281,0.365302762,2,42,0,Normal
118497468,45,65,502,1607,501.7406785,0.928289877,2,109,0,Normal
7514384,8,5,20,10135,1545.702216,1.730015394,2,12,1,DDoS
11660037,8,4,20,11595,996.1374908,1.029156254,2,11,1,DDoS
